t_s,v_volt,is_amp,i_amp,q_coulomb,soc_percent,v_model_volt,residual_volt,power_watt
1519,3.73051296661,0.366948703339,0.74,1124.06,57.8055555556,3.73051296661,2.22044604925e-15,2.76057959529
1520,3.73031126218,0.366968873782,0.74,1124.8,57.7777777778,3.73031126218,-2.84217094304e-14,2.76043033401
1521,3.73010955544,0.366989044456,0.74,1125.54,57.75,3.73010955544,-4.88498130835e-15,2.76028107103
1522,3.72990784638,0.367009215362,0.74,1126.28,57.7222222222,3.72990784638,8.881784197e-16,2.76013180632
1523,3.72970613497,0.367029386503,0.74,1127.02,57.6944444444,3.72970613497,-3.06421554797e-14,2.75998253987
1524,3.72950442118,0.367049557882,0.74,1127.76,57.6666666667,3.72950442118,-1.06581410364e-14,2.75983327168
1525,3.72930270501,0.367069729499,0.74,1128.5,57.6388888889,3.72930270501,-3.15303338994e-14,2.75968400171
1526,3.72910098643,0.367089901357,0.74,1129.24,57.6111111111,3.72910098643,-2.04281036531e-14,2.75953472996
1527,3.72889926542,0.367110073458,0.74,1129.98,57.5833333333,3.72889926542,-1.7763568394e-15,2.75938545641
1528,3.72869754196,0.367130245804,0.74,1130.72,57.5555555556,3.72869754196,-1.02140518266e-14,2.75923618105
1529,3.72849581603,0.367150418397,0.74,1131.46,57.5277777778,3.72849581603,-8.881784197e-15,2.75908690386
1530,3.72829408761,0.367170591239,0.74,1132.2,57.5,3.72829408761,2.57571741713e-14,2.75893762483
1531,3.72809235667,0.367190764333,0.74,1132.94,57.4722222222,3.72809235667,-1.1990408666e-14,2.75878834394
1532,3.7278906232,0.36721093768,0.74,1133.68,57.4444444444,3.7278906232,-1.55431223448e-14,2.75863906117
1533,3.72768888718,0.367231111282,0.74,1134.42,57.4166666667,3.72768888718,-1.33226762955e-14,2.75848977651
1534,3.72748714858,0.367251285142,0.74,1135.16,57.3888888889,3.72748714858,8.43769498715e-15,2.75834048995
1535,3.72728540738,0.367271459262,0.74,1135.9,57.3611111111,3.72728540738,-1.86517468137e-14,2.75819120146
1536,3.72708366356,0.367291633644,0.74,1136.64,57.3333333333,3.72708366356,-9.7699626167e-15,2.75804191103
1537,3.7268819171,0.36731180829,0.74,1137.38,57.3055555556,3.7268819171,-2.13162820728e-14,2.75789261865
1538,3.72668016797,0.367331983203,0.74,1138.12,57.2777777778,3.72668016797,-1.7763568394e-14,2.7577433243
1539,3.72647841616,0.367352158384,0.74,1138.86,57.25,3.72647841616,-1.95399252334e-14,2.75759402796
1540,3.72627666164,0.367372333836,0.74,1139.6,57.2222222222,3.72627666164,1.1990408666e-14,2.75744472962
1541,3.72607490439,0.367392509561,0.74,1140.34,57.1944444444,3.72607490439,-2.93098878501e-14,2.75729542925
1542,3.72587314439,0.367412685561,0.74,1141.08,57.1666666667,3.72587314439,-2.17603712827e-14,2.75714612685
1543,3.7256713816,0.36743286184,0.74,1141.82,57.1388888889,3.7256713816,9.7699626167e-15,2.75699682239
1544,3.72546961602,0.367453038398,0.74,1142.56,57.1111111111,3.72546961602,7.1054273576e-15,2.75684751585
1545,3.72526784761,0.367473215239,0.74,1143.3,57.0833333333,3.72526784761,-9.32587340685e-15,2.75669820723
1546,3.72506607636,0.367493392364,0.74,1144.04,57.0555555556,3.72506607636,3.10862446895e-15,2.7565488965
1547,3.72486430223,0.367513569777,0.74,1144.78,57.0277777778,3.72486430223,-3.59712259979e-14,2.75639958365
1548,3.72466252521,0.367533747479,0.74,1145.52,57,3.72466252521,-2.13162820728e-14,2.75625026866
1549,3.72446074527,0.367553925473,0.74,1146.26,56.9722222222,3.72446074527,3.01980662698e-14,2.7561009515
1550,3.72425896239,0.367574103761,0.74,1147,56.9444444444,3.72425896239,0,2.75595163217
1551,3.72405717654,0.367594282346,0.74,1147.74,56.9166666667,3.72405717654,-1.68753899743e-14,2.75580231064
1552,3.7238553877,0.36761446123,0.74,1148.48,56.8888888889,3.7238553877,-2.93098878501e-14,2.75565298689
1553,3.72365359584,0.367634640416,0.74,1149.22,56.8611111111,3.72365359584,2.44249065418e-14,2.75550366092
1554,3.72345180093,0.367654819907,0.74,1149.96,56.8333333333,3.72345180093,1.1990408666e-14,2.75535433269
1555,3.72325000297,0.367674999703,0.74,1150.7,56.8055555556,3.72325000297,-1.95399252334e-14,2.75520500219
1556,3.7230482019,0.36769517981,0.74,1151.44,56.7777777778,3.7230482019,-1.86517468137e-14,2.75505566941
1557,3.72284639772,0.367715360228,0.74,1152.18,56.75,3.72284639772,-1.37667655054e-14,2.75490633432
1558,3.7226445904,0.36773554096,0.74,1152.92,56.7222222222,3.7226445904,-3.33066907388e-14,2.7547569969
1559,3.72244277991,0.367755722009,0.74,1153.66,56.6944444444,3.72244277991,-1.73194791842e-14,2.75460765713
1560,3.72224096622,0.367775903378,0.74,1154.4,56.6666666667,3.72224096622,-2.30926389122e-14,2.754458315
1561,3.7220391493,0.36779608507,0.74,1155.14,56.6388888889,3.7220391493,-2.35367281221e-14,2.75430897048
1562,3.72183732914,0.367816267086,0.74,1155.88,56.6111111111,3.72183732914,3.5527136788e-15,2.75415962357
1563,3.7216355057,0.36783644943,0.74,1156.62,56.5833333333,3.7216355057,1.68753899743e-14,2.75401027422
1564,3.72143367896,0.367856632104,0.74,1157.36,56.5555555556,3.72143367896,-3.5527136788e-15,2.75386092243
1565,3.72123184889,0.367876815111,0.74,1158.1,56.5277777778,3.72123184889,-1.33226762955e-15,2.75371156818
1566,3.72103001547,0.367896998453,0.74,1158.84,56.5,3.72103001547,-1.68753899743e-14,2.75356221144
1567,3.72082817865,0.367917182135,0.74,1159.58,56.4722222222,3.72082817865,9.32587340685e-15,2.7534128522
1568,3.72062633843,0.367937366157,0.74,1160.32,56.4444444444,3.72062633843,8.881784197e-15,2.75326349044
1569,3.72042449476,0.367957550524,0.74,1161.06,56.4166666667,3.72042449476,-1.64313007645e-14,2.75311412612
1570,3.72022264762,0.367977735238,0.74,1161.8,56.3888888889,3.72022264762,-2.6645352591e-14,2.75296475924
1571,3.72002079699,0.367997920301,0.74,1162.54,56.3611111111,3.72002079699,-3.15303338994e-14,2.75281538977
1572,3.71981894283,0.368018105717,0.74,1163.28,56.3333333333,3.71981894283,-3.19744231092e-14,2.75266601769
1573,3.71961708511,0.368038291489,0.74,1164.02,56.3055555556,3.71961708511,-2.57571741713e-14,2.75251664298
1574,3.71941522381,0.368058477619,0.74,1164.76,56.2777777778,3.71941522381,-3.41948691585e-14,2.75236726562
1575,3.7192133589,0.36807866411,0.74,1165.5,56.25,3.7192133589,-2.22044604925e-14,2.75221788558
1576,3.71901149034,0.368098850966,0.74,1166.24,56.2222222222,3.71901149034,-3.90798504668e-14,2.75206850285
1577,3.71880961811,0.368119038189,0.74,1166.98,56.1944444444,3.71880961811,-2.39808173319e-14,2.7519191174
1578,3.71860774217,0.368139225783,0.74,1167.72,56.1666666667,3.71860774217,-4.4408920985e-15,2.75176972921
1579,3.7184058625,0.36815941375,0.74,1168.46,56.1388888889,3.7184058625,-1.59872115546e-14,2.75162033825
1580,3.71820397907,0.368179602093,0.74,1169.2,56.1111111111,3.71820397907,-4.30766533555e-14,2.75147094451
1581,3.71800209184,0.368199790816,0.74,1169.94,56.0833333333,3.71800209184,-2.53130849615e-14,2.75132154796
1582,3.71780020079,0.368219979921,0.74,1170.68,56.0555555556,3.71780020079,-2.6645352591e-14,2.75117214858
1583,3.71759830588,0.368240169412,0.74,1171.42,56.0277777778,3.71759830588,-1.28785870857e-14,2.75102274635
1584,3.71739640708,0.368260359292,0.74,1172.16,56,3.71739640708,8.881784197e-15,2.75087334124
1585,3.71719450436,0.368280549564,0.74,1172.9,55.9722222222,3.71719450436,-1.7763568394e-14,2.75072393322
1586,3.71699259768,0.368300740232,0.74,1173.64,55.9444444444,3.71699259768,-5.41788836017e-14,2.75057452228
1587,3.71679068702,0.368320931298,0.74,1174.38,55.9166666667,3.71679068702,1.7763568394e-15,2.7504251084
1588,3.71658877235,0.368341122765,0.74,1175.12,55.8888888889,3.71658877235,4.4408920985e-16,2.75027569154
1589,3.71638685362,0.368361314638,0.74,1175.86,55.8611111111,3.71638685362,-3.33066907388e-14,2.75012627168
1590,3.71618493081,0.368381506919,0.74,1176.6,55.8333333333,3.71618493081,-1.95399252334e-14,2.7499768488
1591,3.71598300389,0.368401699611,0.74,1177.34,55.8055555556,3.71598300389,-2.04281036531e-14,2.74982742288
1592,3.71578107281,0.368421892719,0.74,1178.08,55.7777777778,3.71578107281,-1.82076576039e-14,2.74967799388
1593,3.71557913755,0.368442086245,0.74,1178.82,55.75,3.71557913755,-5.55111512313e-14,2.74952856179
1594,3.71537719808,0.368462280192,0.74,1179.56,55.7222222222,3.71537719808,-1.46549439251e-14,2.74937912658
1595,3.71517525435,0.368482474565,0.74,1180.3,55.6944444444,3.71517525435,-1.33226762955e-14,2.74922968822
1596,3.71497330633,0.368502669367,0.74,1181.04,55.6666666667,3.71497330633,-1.42108547152e-14,2.74908024669
1597,3.714771354,0.3685228646,0.74,1181.78,55.6388888889,3.714771354,-1.86517468137e-14,2.74893080196
1598,3.71456939731,0.368543060269,0.74,1182.52,55.6111111111,3.71456939731,-1.99840144433e-14,2.74878135401
1599,3.71436743622,0.368563256378,0.74,1183.26,55.5833333333,3.71436743622,-2.75335310107e-14,2.7486319028
1600,3.71416547071,0.368583452929,0.74,1184,55.5555555556,3.71416547071,-1.68753899743e-14,2.74848244832
1601,3.71396350073,0.368603649927,0.74,1184.74,55.5277777778,3.71396350073,-4.30766533555e-14,2.74833299054
1602,3.71376152626,0.368623847374,0.74,1185.48,55.5,3.71376152626,-1.59872115546e-14,2.74818352943
1603,3.71355954724,0.368644045276,0.74,1186.22,55.4722222222,3.71355954724,-1.64313007645e-14,2.74803406496
1604,3.71335756366,0.368664243634,0.74,1186.96,55.4444444444,3.71335756366,-3.95239396767e-14,2.74788459711
1605,3.71315557546,0.368684442454,0.74,1187.7,55.4166666667,3.71315557546,-1.33226762955e-15,2.74773512584
1606,3.71295358262,0.368704641738,0.74,1188.44,55.3888888889,3.71295358262,-2.35367281221e-14,2.74758565114
1607,3.71275158509,0.368724841491,0.74,1189.18,55.3611111111,3.71275158509,-7.1054273576e-15,2.74743617297
1608,3.71254958284,0.368745041716,0.74,1189.92,55.3333333333,3.71254958284,-7.54951656745e-15,2.7472866913
1609,3.71234757583,0.368765242417,0.74,1190.66,55.3055555556,3.71234757583,-8.881784197e-15,2.74713720611
1610,3.71214556402,0.368785443598,0.74,1191.4,55.2777777778,3.71214556402,-3.8635761257e-14,2.74698771737
1611,3.71194354736,0.368805645264,0.74,1192.14,55.25,3.71194354736,-1.33226762955e-15,2.74683822505
1612,3.71174152583,0.368825847417,0.74,1192.88,55.2222222222,3.71174152583,-4.88498130835e-14,2.74668872912
1613,3.71153949939,0.368846050061,0.74,1193.62,55.1944444444,3.71153949939,-1.68753899743e-14,2.74653922955
1614,3.71133746798,0.368866253202,0.74,1194.36,55.1666666667,3.71133746798,-4.88498130835e-14,2.74638972631
1615,3.71113543158,0.368886456842,0.74,1195.1,55.1388888889,3.71113543158,-3.37507799486e-14,2.74624021937
1616,3.71093339014,0.368906660986,0.74,1195.84,55.1111111111,3.71093339014,-3.33066907388e-14,2.7460907087
1617,3.71073134362,0.368926865638,0.74,1196.58,55.0833333333,3.71073134362,-2.88657986403e-14,2.74594119428
1618,3.71052929198,0.368947070802,0.74,1197.32,55.0555555556,3.71052929198,-3.64153152077e-14,2.74579167607
1619,3.71032723518,0.368967276482,0.74,1198.06,55.0277777778,3.71032723518,-2.75335310107e-14,2.74564215403
1620,3.71012517318,0.368987482682,0.74,1198.8,55,3.71012517318,-1.24344978758e-14,2.74549262815
1621,3.70992310593,0.369007689407,0.74,1199.54,54.9722222222,3.70992310593,-1.86517468137e-14,2.74534309839
1622,3.7097210334,0.36902789666,0.74,1200.28,54.9444444444,3.7097210334,-3.24185123191e-14,2.74519356471
1623,3.70951895553,0.369048104447,0.74,1201.02,54.9166666667,3.70951895553,-3.5527136788e-14,2.74504402709
1624,3.7093168723,0.36906831277,0.74,1201.76,54.8888888889,3.7093168723,-2.975397706e-14,2.7448944855
1625,3.70911478364,0.369088521636,0.74,1202.5,54.8611111111,3.70911478364,1.1990408666e-14,2.74474493989
1626,3.70891268953,0.369108731047,0.74,1203.24,54.8333333333,3.70891268953,2.6645352591e-15,2.74459539025
1627,3.70871058991,0.369128941009,0.74,1203.98,54.8055555556,3.70871058991,-3.10862446895e-14,2.74444583653
1628,3.70850848474,0.369149151526,0.74,1204.72,54.7777777778,3.70850848474,-1.64313007645e-14,2.74429627871
1629,3.70830637399,0.369169362601,0.74,1205.46,54.75,3.70830637399,1.33226762955e-15,2.74414671675
1630,3.70810425759,0.369189574241,0.74,1206.2,54.7222222222,3.70810425759,-3.68594044176e-14,2.74399715061
1631,3.70790213551,0.369209786449,0.74,1206.94,54.6944444444,3.70790213551,-3.33066907388e-14,2.74384758027
1632,3.70770000769,0.369229999231,0.74,1207.68,54.6666666667,3.70770000769,-2.13162820728e-14,2.74369800569
1633,3.70749787411,0.369250212589,0.74,1208.42,54.6388888889,3.70749787411,-2.39808173319e-14,2.74354842684
1634,3.7072957347,0.36927042653,0.74,1209.16,54.6111111111,3.7072957347,-3.37507799486e-14,2.74339884368
1635,3.70709358942,0.369290641058,0.74,1209.9,54.5833333333,3.70709358942,-9.32587340685e-15,2.74324925617
1636,3.70689143823,0.369310856177,0.74,1210.64,54.5555555556,3.70689143823,-5.3290705182e-14,2.74309966429
1637,3.70668928107,0.369331071893,0.74,1211.38,54.5277777778,3.70668928107,-1.50990331349e-14,2.74295006799
1638,3.70648711789,0.369351288211,0.74,1212.12,54.5,3.70648711789,-3.64153152077e-14,2.74280046724
1639,3.70628494866,0.369371505134,0.74,1212.86,54.4722222222,3.70628494866,-8.881784197e-15,2.74265086201
1640,3.70608277332,0.369391722668,0.74,1213.6,54.4444444444,3.70608277332,-1.1990408666e-14,2.74250125226
1641,3.70588059182,0.369411940818,0.74,1214.34,54.4166666667,3.70588059182,-2.30926389122e-14,2.74235163795
1642,3.70567840411,0.369432159589,0.74,1215.08,54.3888888889,3.70567840411,-3.95239396767e-14,2.74220201904
1643,3.70547621015,0.369452378985,0.74,1215.82,54.3611111111,3.70547621015,-2.48689957516e-14,2.74205239551
1644,3.70527400987,0.369472599013,0.74,1216.56,54.3333333333,3.70527400987,6.66133814775e-15,2.74190276731
1645,3.70507180324,0.369492819676,0.74,1217.3,54.3055555556,3.70507180324,-1.82076576039e-14,2.7417531344
1646,3.70486959019,0.369513040981,0.74,1218.04,54.2777777778,3.70486959019,-3.10862446895e-14,2.74160349674
1647,3.70466737069,0.369533262931,0.74,1218.78,54.25,3.70466737069,0,2.74145385431
1648,3.70446514467,0.369553485533,0.74,1219.52,54.2222222222,3.70446514467,-1.55431223448e-14,2.74130420705
1649,3.70426291208,0.369573708792,0.74,1220.26,54.1944444444,3.70426291208,-9.7699626167e-15,2.74115455494
1650,3.70406067288,0.369593932712,0.74,1221,54.1666666667,3.70406067288,1.33226762955e-14,2.74100489793
1651,3.703858427,0.3696141573,0.74,1221.74,54.1388888889,3.703858427,-2.93098878501e-14,2.74085523598
1652,3.70365617439,0.369634382561,0.74,1222.48,54.1111111111,3.70365617439,-1.15463194561e-14,2.74070556905
1653,3.70345391501,0.369654608499,0.74,1223.22,54.0833333333,3.70345391501,-3.64153152077e-14,2.74055589711
1654,3.70325164879,0.369674835121,0.74,1223.96,54.0555555556,3.70325164879,-3.41948691585e-14,2.74040622011
1655,3.70304937569,0.369695062431,0.74,1224.7,54.0277777778,3.70304937569,-2.62012633812e-14,2.74025653801
1656,3.70284709563,0.369715290437,0.74,1225.44,54,3.70284709563,-4.13002965161e-14,2.74010685077
1657,3.70264480858,0.369735519142,0.74,1226.18,53.9722222222,3.70264480858,-3.46389583683e-14,2.73995715835
1658,3.70244251447,0.369755748553,0.74,1226.92,53.9444444444,3.70244251447,-3.10862446895e-14,2.73980746071
1659,3.70224021325,0.369775978675,0.74,1227.66,53.9166666667,3.70224021325,-4.88498130835e-14,2.73965775781
1660,3.70203790486,0.369796209514,0.74,1228.4,53.8888888889,3.70203790486,1.64313007645e-14,2.7395080496
1661,3.70183558924,0.369816441076,0.74,1229.14,53.8611111111,3.70183558924,-3.99680288865e-14,2.73935833604
1662,3.70163326633,0.369836673367,0.74,1229.88,53.8333333333,3.70163326633,-2.70894418009e-14,2.73920861709
1663,3.70143093608,0.369856906392,0.74,1230.62,53.8055555556,3.70143093608,-1.42108547152e-14,2.7390588927
1664,3.70122859843,0.369877140157,0.74,1231.36,53.7777777778,3.70122859843,-2.04281036531e-14,2.73890916284
1665,3.70102625331,0.369897374669,0.74,1232.1,53.75,3.70102625331,-2.13162820728e-14,2.73875942745
1666,3.70082390067,0.369917609933,0.74,1232.84,53.7222222222,3.70082390067,-6.2172489379e-15,2.7386096865
1667,3.70062154045,0.369937845955,0.74,1233.58,53.6944444444,3.70062154045,-4.26325641456e-14,2.73845993993
1668,3.70041917258,0.369958082742,0.74,1234.32,53.6666666667,3.70041917258,-1.95399252334e-14,2.73831018771
1669,3.70021679701,0.369978320299,0.74,1235.06,53.6388888889,3.70021679701,-2.48689957516e-14,2.73816042979
1670,3.70001441367,0.369998558633,0.74,1235.8,53.6111111111,3.70001441367,-3.59712259979e-14,2.73801066612
1671,3.69981202251,0.370018797749,0.74,1236.54,53.5833333333,3.69981202251,-3.46389583683e-14,2.73786089666
1672,3.69960962345,0.370039037655,0.74,1237.28,53.5555555556,3.69960962345,-4.26325641456e-14,2.73771112135
1673,3.69940721643,0.370059278357,0.74,1238.02,53.5277777778,3.69940721643,-8.43769498715e-15,2.73756134016
1674,3.6992048014,0.37007951986,0.74,1238.76,53.5,3.6992048014,-4.4408920985e-14,2.73741155304
1675,3.69900237828,0.370099762172,0.74,1239.5,53.4722222222,3.69900237828,-2.53130849615e-14,2.73726175993
1676,3.69879994702,0.370120005298,0.74,1240.24,53.4444444444,3.69879994702,3.5527136788e-15,2.73711196079
1677,3.69859750754,0.370140249246,0.74,1240.98,53.4166666667,3.69859750754,-3.24185123191e-14,2.73696215558
1678,3.69839505978,0.370160494022,0.74,1241.72,53.3888888889,3.69839505978,-4.39648317752e-14,2.73681234424
1679,3.69819260368,0.370180739632,0.74,1242.46,53.3611111111,3.69819260368,-7.1054273576e-15,2.73666252672
1680,3.69799013916,0.370200986084,0.74,1243.2,53.3333333333,3.69799013916,-2.79776202206e-14,2.73651270298
1681,3.69778766617,0.370221233383,0.74,1243.94,53.3055555556,3.69778766617,-2.975397706e-14,2.73636287296
1682,3.69758518462,0.370241481538,0.74,1244.68,53.2777777778,3.69758518462,-1.82076576039e-14,2.73621303662
1683,3.69738269446,0.370261730554,0.74,1245.42,53.25,3.69738269446,-5.10702591328e-14,2.7360631939
1684,3.69718019562,0.370281980438,0.74,1246.16,53.2222222222,3.69718019562,-2.04281036531e-14,2.73591334476
1685,3.69697768802,0.370302231198,0.74,1246.9,53.1944444444,3.69697768802,-2.39808173319e-14,2.73576348913
1686,3.6967751716,0.37032248284,0.74,1247.64,53.1666666667,3.6967751716,-2.975397706e-14,2.73561362698
1687,3.69657264628,0.370342735372,0.74,1248.38,53.1388888889,3.69657264628,-2.04281036531e-14,2.73546375824
1688,3.69637011199,0.370362988801,0.74,1249.12,53.1111111111,3.69637011199,-2.79776202206e-14,2.73531388287
1689,3.69616756866,0.370383243134,0.74,1249.86,53.0833333333,3.69616756866,-2.39808173319e-14,2.73516400081
1690,3.69596501623,0.370403498377,0.74,1250.6,53.0555555556,3.69596501623,-3.8635761257e-14,2.73501411201
1691,3.69576245461,0.370423754539,0.74,1251.34,53.0277777778,3.69576245461,-5.01820807131e-14,2.73486421641
1692,3.69555988373,0.370444011627,0.74,1252.08,53,3.69555988373,-1.82076576039e-14,2.73471431396
1693,3.69535730352,0.370464269648,0.74,1252.82,52.9722222222,3.69535730352,-3.24185123191e-14,2.7345644046
1694,3.6951547139,0.37048452861,0.74,1253.56,52.9444444444,3.6951547139,-2.79776202206e-14,2.73441448829
1695,3.69495211481,0.370504788519,0.74,1254.3,52.9166666667,3.69495211481,-2.62012633812e-14,2.73426456496
1696,3.69474950615,0.370525049385,0.74,1255.04,52.8888888889,3.69474950615,-4.39648317752e-14,2.73411463455
1697,3.69454688786,0.370545311214,0.74,1255.78,52.8611111111,3.69454688786,-2.13162820728e-14,2.73396469702
1698,3.69434425987,0.370565574013,0.74,1256.52,52.8333333333,3.69434425987,-2.0872192863e-14,2.7338147523
1699,3.69414162208,0.370585837792,0.74,1257.26,52.8055555556,3.69414162208,-3.50830475782e-14,2.73366480034
1700,3.69393897442,0.370606102558,0.74,1258,52.7777777778,3.69393897442,-4.79616346638e-14,2.73351484107
