t_s,v_measured_V,is_A,i_A,q_C,v_fitted_V,residual_V
794,3.8768959446829,0.35231040553171,0.74,587.560000000005,3.87689594468291,8.43769498715119e-15
795,3.87669201336323,0.352330798663677,0.74,588.300000000005,3.87669201336322,-1.33226762955019e-15
796,3.87648810117648,0.352351189882352,0.74,589.040000000005,3.87648810117647,-6.66133814775094e-15
797,3.87628420797816,0.352371579202184,0.74,589.780000000005,3.87628420797813,-2.97539770599542e-14
798,3.8760803336248,0.35239196663752,0.74,590.520000000005,3.87608033362478,-2.26485497023532e-14
799,3.87587647797406,0.352412352202594,0.74,591.260000000005,3.87587647797407,4.88498130835069e-15
800,3.87567264088472,0.352432735911528,0.74,592.000000000005,3.87567264088473,9.32587340685131e-15
801,3.87546882221653,0.352453117778347,0.74,592.740000000005,3.87546882221655,1.64313007644523e-14
802,3.87526502183042,0.352473497816958,0.74,593.480000000005,3.87526502183039,-2.70894418008538e-14
803,3.87506123958815,0.352493876041185,0.74,594.220000000005,3.87506123958814,-6.66133814775094e-15
804,3.87485747535274,0.352514252464726,0.74,594.960000000005,3.87485747535275,1.19904086659517e-14
805,3.87465372898819,0.352534627101181,0.74,595.700000000005,3.87465372898819,4.44089209850063e-16
806,3.87445000035945,0.352554999964055,0.74,596.440000000005,3.87445000035947,2.08721928629529e-14
807,3.87424628933258,0.352575371066742,0.74,597.180000000005,3.87424628933259,1.28785870856518e-14
808,3.87404259577457,0.352595740422543,0.74,597.920000000005,3.87404259577459,1.99840144432528e-14
809,3.87383891955349,0.352616108044651,0.74,598.660000000005,3.8738389195535,3.99680288865056e-15
810,3.87363526053835,0.352636473946165,0.74,599.400000000005,3.87363526053834,-1.19904086659517e-14
811,3.87343161859911,0.352656838140089,0.74,600.140000000005,3.87343161859913,1.46549439250521e-14
812,3.87322799360686,0.352677200639314,0.74,600.880000000005,3.87322799360686,-1.33226762955019e-15
813,3.8730243854335,0.35269756145665,0.74,601.620000000005,3.8730243854335,-4.44089209850063e-16
814,3.87282079395195,0.352717920604806,0.74,602.360000000005,3.87282079395197,2.53130849614536e-14
815,3.87261721903616,0.352738278096384,0.74,603.100000000005,3.87261721903617,1.37667655053519e-14
816,3.87241366056097,0.352758633943903,0.74,603.840000000005,3.87241366056094,-2.62012633811537e-14
817,3.87221011840205,0.352778988159795,0.74,604.580000000005,3.87221011840206,3.99680288865056e-15
818,3.87200659243624,0.352799340756376,0.74,605.320000000005,3.87200659243624,5.77315972805081e-15
819,3.87180308254116,0.352819691745884,0.74,606.060000000005,3.87180308254114,-1.82076576038526e-14
820,3.87159958859536,0.352840041140464,0.74,606.800000000005,3.87159958859534,-2.26485497023532e-14
821,3.87139611047832,0.352860388952168,0.74,607.540000000005,3.8713961104783,-1.19904086659517e-14
822,3.87119264807046,0.352880735192954,0.74,608.280000000005,3.87119264807044,-2.17603712826531e-14
823,3.87098920125302,0.352901079874698,0.74,609.020000000005,3.87098920125304,1.99840144432528e-14
824,3.87078576990828,0.352921423009172,0.74,609.760000000005,3.87078576990831,2.53130849614536e-14
825,3.8705823539193,0.35294176460807,0.74,610.500000000005,3.87058235391931,2.22044604925031e-15
826,3.87037895316999,0.352962104683001,0.74,611.240000000005,3.87037895317,1.11022302462516e-14
827,3.87017556754523,0.352982443245477,0.74,611.980000000005,3.87017556754523,-3.10862446895044e-15
828,3.86997219693069,0.353002780306931,0.74,612.720000000005,3.86997219693069,4.44089209850063e-16
829,3.86976884121293,0.353023115878707,0.74,613.460000000005,3.86976884121295,2.08721928629529e-14
830,3.86956550027944,0.353043449972056,0.74,614.200000000006,3.86956550027943,-3.99680288865056e-15
831,3.86936217401839,0.353063782598161,0.74,614.940000000006,3.8693621740184,6.66133814775094e-15
832,3.86915886231895,0.353084113768105,0.74,615.680000000006,3.86915886231896,4.88498130835069e-15
833,3.86895556507105,0.353104443492895,0.74,616.420000000006,3.86895556507106,1.55431223447522e-14
834,3.86875228216547,0.353124771783453,0.74,617.160000000006,3.86875228216548,8.43769498715119e-15
835,3.86854901349383,0.353145098650617,0.74,617.900000000006,3.86854901349381,-1.99840144432528e-14
836,3.86834575894844,0.353165424105156,0.74,618.640000000006,3.86834575894847,3.77475828372553e-14
837,3.86814251842267,0.353185748157733,0.74,619.380000000006,3.86814251842269,1.55431223447522e-14
838,3.86793929181047,0.353206070818953,0.74,620.120000000006,3.86793929181049,1.37667655053519e-14
839,3.86773607900668,0.353226392099332,0.74,620.860000000006,3.8677360790067,1.99840144432528e-14
840,3.86753287990695,0.353246712009305,0.74,621.600000000006,3.86753287990694,-7.54951656745106e-15
841,3.86732969440763,0.353267030559237,0.74,622.340000000006,3.86732969440762,-8.43769498715119e-15
842,3.86712652240593,0.353287347759407,0.74,623.080000000006,3.86712652240593,4.88498130835069e-15
843,3.86692336379983,0.353307663620017,0.74,623.820000000006,3.86692336379983,3.10862446895044e-15
844,3.86672021848804,0.353327978151196,0.74,624.560000000006,3.86672021848805,1.11022302462516e-14
845,3.86651708637007,0.353348291362993,0.74,625.300000000006,3.86651708637009,2.17603712826531e-14
846,3.8663139673462,0.35336860326538,0.74,626.040000000006,3.86631396734619,-9.32587340685131e-15
847,3.86611086131737,0.353388913868263,0.74,626.780000000006,3.86611086131736,-3.10862446895044e-15
848,3.86590776818534,0.353409223181466,0.74,627.520000000006,3.86590776818535,1.55431223447522e-14
849,3.86570468785263,0.353429531214737,0.74,628.260000000006,3.86570468785265,2.17603712826531e-14
850,3.86550162022249,0.353449837977751,0.74,629.000000000006,3.86550162022247,-1.55431223447522e-14
851,3.8652985651988,0.35347014348012,0.74,629.740000000006,3.86529856519878,-2.08721928629529e-14
852,3.86509552268623,0.353490447731377,0.74,630.480000000006,3.86509552268624,7.54951656745106e-15
853,3.86489249259026,0.353510750740974,0.74,631.220000000006,3.86489249259025,-5.77315972805081e-15
854,3.86468947481694,0.353531052518306,0.74,631.960000000006,3.86468947481692,-2.26485497023532e-14
855,3.86448646927303,0.353551353072697,0.74,632.700000000006,3.86448646927306,2.35367281220533e-14
856,3.86428347586619,0.353571652413381,0.74,633.440000000006,3.86428347586618,-1.19904086659517e-14
857,3.86408049450452,0.353591950549548,0.74,634.180000000006,3.86408049450449,-2.97539770599542e-14
858,3.86387752509688,0.353612247490312,0.74,634.920000000006,3.8638775250969,2.17603712826531e-14
859,3.86367456755303,0.353632543244697,0.74,635.660000000006,3.863674567553,-3.06421554796543e-14
860,3.86347162178305,0.353652837821695,0.74,636.400000000006,3.86347162178306,1.02140518265514e-14
861,3.863268687698,0.3536731312302,0.74,637.140000000006,3.86326868769802,1.99840144432528e-14
862,3.86306576520948,0.353693423479052,0.74,637.880000000006,3.86306576520949,5.77315972805081e-15
863,3.86286285422977,0.353713714577022,0.74,638.620000000006,3.86286285422976,-1.28785870856518e-14
864,3.86265995467178,0.353734004532822,0.74,639.360000000006,3.86265995467177,-1.02140518265514e-14
865,3.86245706644914,0.353754293355086,0.74,640.100000000006,3.86245706644912,-1.64313007644523e-14
866,3.86225418947606,0.353774581052394,0.74,640.840000000006,3.86225418947605,-6.66133814775094e-15
867,3.86205132366746,0.353794867633254,0.74,641.580000000006,3.86205132366747,7.54951656745106e-15
868,3.86184846893889,0.353815153106111,0.74,642.320000000006,3.86184846893889,4.44089209850063e-16
869,3.86164562520651,0.353835437479349,0.74,643.060000000006,3.86164562520649,-1.55431223447522e-14
870,3.86144279238709,0.353855720761291,0.74,643.800000000006,3.86144279238708,-1.90958360235527e-14
871,3.86123997039806,0.353876002960194,0.74,644.540000000006,3.86123997039807,8.43769498715119e-15
872,3.86103715915752,0.353896284084248,0.74,645.280000000006,3.86103715915752,4.44089209850063e-16
873,3.86083435858413,0.353916564141587,0.74,646.020000000006,3.86083435858409,-3.77475828372553e-14
874,3.86063156859706,0.353936843140294,0.74,646.760000000006,3.86063156859706,5.77315972805081e-15
875,3.86042878911633,0.353957121088367,0.74,647.500000000006,3.86042878911632,-7.54951656745106e-15
876,3.86022602006236,0.353977397993764,0.74,648.240000000006,3.86022602006235,-8.43769498715119e-15
877,3.86002326135622,0.353997673864378,0.74,648.980000000006,3.86002326135623,1.55431223447522e-14
878,3.85982051291967,0.354017948708033,0.74,649.720000000006,3.85982051291966,-9.32587340685131e-15
879,3.85961777467489,0.354038222532511,0.74,650.460000000006,3.85961777467489,3.99680288865056e-15
880,3.8594150465448,0.35405849534552,0.74,651.200000000006,3.85941504654478,-1.19904086659517e-14
881,3.85921232845277,0.354078767154723,0.74,651.940000000006,3.85921232845278,4.88498130835069e-15
882,3.85900962032287,0.354099037967713,0.74,652.680000000006,3.85900962032287,6.66133814775094e-15
883,3.85880692207968,0.354119307792032,0.74,653.420000000006,3.85880692207966,-2.26485497023532e-14
884,3.85860423364829,0.354139576635171,0.74,654.160000000006,3.85860423364828,-1.28785870856518e-14
885,3.85840155495447,0.354159844504553,0.74,654.900000000006,3.85840155495445,-1.46549439250521e-14
886,3.85819888592442,0.354180111407558,0.74,655.640000000006,3.85819888592445,2.62012633811537e-14
887,3.85799622648508,0.354200377351492,0.74,656.380000000006,3.85799622648509,9.32587340685131e-15
888,3.85779357656375,0.354220642343625,0.74,657.120000000006,3.85779357656376,1.11022302462516e-14
889,3.85759093608834,0.354240906391166,0.74,657.860000000006,3.85759093608838,3.24185123190546e-14
890,3.85738830498741,0.354261169501259,0.74,658.600000000006,3.8573883049874,-8.43769498715119e-15
891,3.85718568318984,0.354281431681016,0.74,659.340000000006,3.85718568318984,4.44089209850063e-16
892,3.85698307062523,0.354301692937477,0.74,660.080000000006,3.85698307062523,-4.88498130835069e-15
893,3.85678046722362,0.354321953277638,0.74,660.820000000006,3.85678046722363,1.73194791841524e-14
894,3.85657787291566,0.354342212708434,0.74,661.560000000006,3.85657787291564,-1.99840144432528e-14
895,3.8563752876324,0.35436247123676,0.74,662.300000000006,3.85637528763238,-2.79776202205539e-14
896,3.85617271130545,0.354382728869455,0.74,663.040000000006,3.85617271130546,1.28785870856518e-14
897,3.85597014386707,0.354402985613293,0.74,663.780000000006,3.85597014386704,-2.62012633811537e-14
898,3.85576758524979,0.354423241475021,0.74,664.520000000006,3.85576758524978,-1.46549439250521e-14
899,3.8555650353868,0.35444349646132,0.74,665.260000000006,3.85556503538683,2.70894418008538e-14
900,3.85536249421185,0.354463750578815,0.74,666.000000000006,3.85536249421186,1.37667655053519e-14
901,3.85515996165901,0.354484003834099,0.74,666.740000000006,3.85515996165903,1.99840144432528e-14
902,3.85495743766299,0.354504256233701,0.74,667.480000000006,3.854957437663,1.28785870856518e-14
903,3.85475492215892,0.354524507784108,0.74,668.220000000006,3.85475492215892,4.44089209850063e-16
904,3.85455241508242,0.354544758491758,0.74,668.960000000006,3.85455241508242,-5.77315972805081e-15
905,3.85434991636961,0.354565008363039,0.74,669.700000000006,3.85434991636962,4.88498130835069e-15
906,3.85414742595711,0.354585257404289,0.74,670.440000000006,3.85414742595712,1.19904086659517e-14
907,3.85394494378201,0.354605505621799,0.74,671.180000000006,3.853944943782,-1.28785870856518e-14
908,3.85374246978179,0.354625753021821,0.74,671.920000000006,3.8537424697818,6.66133814775094e-15
909,3.85354000389452,0.354645999610548,0.74,672.660000000006,3.85354000389454,1.90958360235527e-14
910,3.85333754605873,0.354666245394127,0.74,673.400000000006,3.85333754605871,-1.90958360235527e-14
911,3.85313509621324,0.354686490378676,0.74,674.140000000006,3.85313509621324,2.22044604925031e-15
912,3.85293265429755,0.354706734570245,0.74,674.880000000006,3.85293265429754,-3.99680288865056e-15
913,3.85273022025146,0.354726977974854,0.74,675.620000000006,3.85273022025147,1.55431223447522e-14
914,3.85252779401534,0.354747220598466,0.74,676.360000000006,3.85252779401535,1.33226762955019e-15
915,3.85232537552992,0.354767462447008,0.74,677.100000000006,3.85232537552991,-3.10862446895044e-15
916,3.85212296473637,0.354787703526363,0.74,677.840000000006,3.85212296473638,9.32587340685131e-15
917,3.85192056157641,0.354807943842359,0.74,678.580000000006,3.85192056157638,-2.22044604925031e-14
918,3.851718165992,0.3548281834008,0.74,679.320000000006,3.85171816599202,1.82076576038526e-14
919,3.85151577792575,0.354848422207425,0.74,680.060000000006,3.85151577792579,3.15303338993544e-14
920,3.85131339732064,0.354868660267936,0.74,680.800000000006,3.85131339732065,7.105427357601e-15
921,3.85111102411994,0.354888897588006,0.74,681.540000000006,3.85111102411997,2.44249065417534e-14
922,3.85090865826757,0.354909134173243,0.74,682.280000000006,3.85090865826756,-1.4210854715202e-14
923,3.85070629970764,0.354929370029236,0.74,683.020000000006,3.85070629970763,-7.99360577730113e-15
924,3.85050394838484,0.354949605161516,0.74,683.760000000006,3.85050394838483,-7.105427357601e-15
925,3.85030160424424,0.354969839575576,0.74,684.500000000006,3.85030160424422,-1.73194791841524e-14
926,3.85009926723126,0.354990073276874,0.74,685.240000000006,3.85009926723126,-4.44089209850063e-16
927,3.84989693729182,0.355010306270818,0.74,685.980000000006,3.84989693729182,6.66133814775094e-15
928,3.84969461437223,0.355030538562777,0.74,686.720000000006,3.8496946143722,-2.39808173319034e-14
929,3.84949229841908,0.355050770158092,0.74,687.460000000006,3.84949229841908,-2.22044604925031e-15
930,3.84928998937951,0.355071001062049,0.74,688.200000000006,3.84928998937954,2.1316282072803e-14
931,3.84908768720103,0.355091231279897,0.74,688.940000000006,3.84908768720106,2.30926389122033e-14
932,3.84888539183152,0.355111460816848,0.74,689.680000000006,3.84888539183152,5.32907051820075e-15
933,3.8486831032192,0.35513168967808,0.74,690.420000000006,3.84868310321919,-1.06581410364015e-14
934,3.84848082131271,0.355151917868729,0.74,691.160000000006,3.84848082131272,1.59872115546023e-14
935,3.84827854606112,0.355172145393888,0.74,691.900000000006,3.84827854606115,2.66453525910038e-14
936,3.8480762774139,0.35519237225861,0.74,692.640000000006,3.8480762774139,4.88498130835069e-15
937,3.84787401532077,0.355212598467923,0.74,693.380000000006,3.84787401532077,-4.44089209850063e-16
938,3.84767175973195,0.355232824026805,0.74,694.120000000006,3.84767175973193,-1.86517468137026e-14
939,3.84746951059793,0.355253048940207,0.74,694.860000000006,3.84746951059794,7.99360577730113e-15
940,3.84726726786968,0.355273273213032,0.74,695.600000000007,3.84726726786971,2.70894418008538e-14
941,3.84706503149852,0.355293496850148,0.74,696.340000000007,3.84706503149853,1.24344978758018e-14
942,3.84686280143606,0.355313719856394,0.74,697.080000000007,3.84686280143605,-1.33226762955019e-14
943,3.84666057763425,0.355333942236575,0.74,697.820000000007,3.84666057763428,2.62012633811537e-14
944,3.8464583600456,0.35535416399544,0.74,698.560000000007,3.8464583600456,-5.32907051820075e-15
945,3.84625614862273,0.355374385137727,0.74,699.300000000007,3.84625614862273,8.88178419700125e-16
946,3.84605394331876,0.355394605668124,0.74,700.040000000007,3.84605394331876,-7.105427357601e-15
947,3.84585174408713,0.355414825591287,0.74,700.780000000007,3.84585174408712,-1.02140518265514e-14
948,3.8456495508816,0.35543504491184,0.74,701.520000000007,3.84564955088159,-1.4210854715202e-14
949,3.84544736365629,0.355455263634371,0.74,702.260000000007,3.8454473636563,1.02140518265514e-14
950,3.84524518236572,0.355475481763428,0.74,703.000000000007,3.84524518236572,7.105427357601e-15
951,3.84504300696469,0.355495699303531,0.74,703.740000000007,3.84504300696467,-2.04281036531029e-14
952,3.84484083740827,0.355515916259173,0.74,704.480000000007,3.84484083740828,1.15463194561016e-14
953,3.84463867365204,0.355536132634796,0.74,705.220000000007,3.84463867365205,9.32587340685131e-15
954,3.84443651565181,0.355556348434819,0.74,705.960000000007,3.84443651565179,-1.4210854715202e-14
955,3.84423436336365,0.355576563663635,0.74,706.700000000007,3.84423436336365,8.88178419700125e-16
956,3.8440322167441,0.35559677832559,0.74,707.440000000007,3.84403221674411,1.4210854715202e-14
957,3.84383007574996,0.355616992425004,0.74,708.180000000007,3.84383007574996,-2.66453525910038e-15
958,3.84362794033834,0.355637205966166,0.74,708.920000000007,3.84362794033833,-8.43769498715119e-15
959,3.84342581046664,0.355657418953336,0.74,709.660000000007,3.84342581046666,1.46549439250521e-14
960,3.8432236860927,0.35567763139073,0.74,710.400000000007,3.8432236860927,5.77315972805081e-15
